201406,1,4981760,2277376,61444.5,2252.8,12
201406,2,560640,710144,17590,2252.8,16
201406,3,1572864,1572864,17173.2,1638.4,16
201406,4,705024,1410048,10510,2048,8
201406,5,786432,0,8586.61,1638.4,16
201406,6,387872,365056,21230,2662.4,12
201406,7,522080,204800,5168.11,2764.8,8
201406,8,458752,458752,5008.86,1638.4,16
201406,9,393216,393216,4293.31,1638.4,16
201406,10,225984,0,3143.52,2764.8,12
201406,11,72000,0,3188,2867.2,10
201406,12,147456,0,2897,2764.8,8
201406,13,74358,74358,2843,3000.32,6
201406,14,186368,229376,2566,3000.32,6
201406,15,194616,184320,2539.13,2662.4,8
201406,16,220800,54000,5283.11,2560,12
201406,17,163840,0,1788.88,1638.4,16
201406,18,133824,356864,1654.7,2457.6,12
201406,19,126468,0,3944.68,2150.4,18
201406,20,83160,0,1552,2764.8,12
201406,21,241108,917344,5951.55,2867.2,10
201406,22,62944,0,1587,3932.16,8
201406,23,131072,131072,1431.1,1638.4,16
201406,24,73584,144000,1415.47,2662.4,8
201406,25,118080,0,1642.54,2764.8,12
201406,26,77184,308736,1359,2764.8,8
201406,27,65320,0,1283.31,2867.2,10
201406,28,120640,0,1271,2723.84,6
201406,29,72288,0,1257.62,2662.4,8
201406,30,70560,282240,1237,2764.8,8
201406,31,150528,301056,1167,2560,16
201406,32,142272,0,1110,2457.6,8
201406,33,98304,0,1073.33,1638.4,16
201406,34,153408,0,1054,2150.4,12
201406,35,138368,0,1050,2314.24,8
201406,36,76800,153600,1043,1894.4,16
201406,37,222072,435968,1018,2764.8,8
201406,38,53504,214016,978.6,2662.4,8
201406,39,77520,0,976.763,2662.4,8
201406,40,44520,139000,958.734,2867.2,10
201406,41,48896,0,925.058,2662.4,8
201406,42,78660,99489,901.9,3000.32,6
201406,43,81920,81920,894.439,1638.4,16
201406,44,113472,0,831.4,2355.2,16
201406,45,40960,-1,816.579,2867.2,10
201406,46,137200,139264,795.9,975,16
201406,47,46208,92416,773.7,2662.4,8
201406,48,53248,98304,771.7,3000.32,6
201406,49,35640,111000,767.504,2867.2,10
201406,50,45680,120640,1462.97,1433.6,68
201406,51,55664,25088,745.997,2560,10
201406,52,38016,0,719.22,2662.4,8
201406,53,98304,98304,1073.33,1638.4,16
201406,54,65536,65536,715.551,1638.4,16
201406,55,65536,0,715.551,1638.4,16
201406,56,65536,0,715.551,1638.4,16
201406,57,65536,0,715.551,1638.4,16
201406,58,15840,0,709.7,2867.2,10
201406,59,90112,0,660.243,2355.2,16
201406,60,24576,0,635.111,3932.16,8
201406,61,24576,0,635.111,3932.16,8
201406,62,31288,0,597.4,2355.2,16
201406,63,32256,64512,582.1,2662.4,8
201406,64,77824,0,565.7,2355.2,16
201406,65,45866,23680,557.033,2867.2,10
201406,66,12592,45312,1029,2457.6,8
201406,67,42848,0,545.51,2662.4,8
201406,68,49152,0,536.663,1638.4,16
201406,69,49152,0,536.663,1638.4,16
201406,70,38400,38400,532.6,2048,8
201406,71,13440,16640,621.5,2457.6,8
201406,72,34560,0,516.897,2764.8,12
201406,73,50400,0,499.226,2867.2,10
201406,74,29440,15360,496.5,2324.48,4
201406,75,26688,0,489.415,2764.8,12
201406,76,26496,105984,484.179,2867.2,10
201406,77,33280,0,477.968,2867.2,10
201406,78,18432,0,476.333,3932.16,8
201406,79,25800,0,500.277,2764.8,12
201406,80,72000,115200,2167.99,2252.8,20
201406,81,40320,0,461.793,2723.84,6
201406,82,32256,0,457.571,2662.4,8
201406,83,24000,0,454.053,2662.4,8
201406,84,24336,97344,441.815,2662.4,8
201406,85,17920,0,434.8,3635.2,8
201406,86,17920,0,434.8,3635.2,8
201406,87,42440,22104,433.5,3000.32,4
201406,88,75664,0,426.751,1843.2,8
201406,89,20800,33280,421.6,2662.4,8
201406,90,25440,0,801.4,2662.4,12
201406,91,43264,0,419.387,2662.4,8
201406,92,35568,14976,417.256,2662.4,8
201406,93,24192,48384,413.5,2662.4,8
201406,94,25376,56128,407.24,2252.8,8
201406,95,17200,132000,405.365,3072,10
201406,96,21120,0,400.413,2764.8,12
201406,97,15360,0,396.944,3932.16,8
201406,98,22048,0,396.7,2662.4,8
201406,99,21240,0,389.508,2764.8,12
201406,100,30056,14144,388.442,2662.4,8
201406,101,33600,0,380.504,2560,10
201406,102,28704,16640,375.7,2969.6,8
201406,103,28608,0,374.947,2560,6
201406,104,25568,0,371.738,2662.4,8
201406,105,39228,0,364.463,2560,6
201406,106,26096,0,359.836,2662.4,8
201406,107,32768,32768,357.776,1638.4,16
201406,108,32768,32768,357.776,1638.4,16
201406,109,65536,65536,715.551,1638.4,16
201406,110,32768,32768,357.776,1638.4,16
201406,111,62848,0,354.467,1843.2,8
201406,112,18144,0,352.671,2764.8,12
201406,113,62416,0,352.03,1843.2,8
201406,114,20160,0,350.729,2662.4,8
201406,115,20480,40960,347.4,2662.4,8
201406,116,20480,40960,347.4,2662.4,8
201406,117,18144,72576,346.07,2764.8,8
201406,118,17980,115072,344.317,2560,10
201406,119,18432,36000,339.5,2662.4,8
201406,120,19712,39424,336.8,2662.4,8
201406,121,16820,0,335.736,2560,10
201406,122,17408,0,334.377,2662.4,8
201406,123,19680,39360,332,2662.4,8
201406,124,13664,0,331.535,3635.2,8
201406,125,18816,0,327.347,2662.4,8
201406,126,18816,0,327.347,2662.4,8
201406,127,57648,0,325.138,1843.2,8
201406,128,27600,55296,322.9,3553.28,6
201406,129,64384,94208,2478,2662.4,14
201406,130,16896,8448,319.56,2662.4,8
201406,131,16832,0,318.443,2662.4,8
201406,132,17856,53568,318,2662.4,8
201406,133,23478,23296,317.9,2764.8,12
201406,134,36792,0,317.782,2355.2,6
201406,135,18660,0,316.847,2560,10
201406,136,45120,0,316.4,2150.4,12
201406,137,45120,0,316.4,2150.4,12
201406,138,47840,0,316.2,2150.4,16
201406,139,32604,0,311.559,2560,6
201406,140,32436,0,310.171,2560,6
201406,141,16080,0,305.803,2867.2,10
201406,142,17472,0,303.965,2662.4,8
201406,143,31524,0,302.6,2560,6
201406,144,44928,0,299.3,2150.4,12
201406,145,29696,0,298.713,2662.4,8
201406,146,41984,83968,296,2355.2,16
201406,147,17920,0,295.767,3072,10
201406,148,17920,0,295.767,3072,10
201406,149,40320,0,829.805,2457.6,12
201406,150,44928,0,991.525,2457.6,12
201406,151,45504,0,295.5,2252.8,12
201406,152,31680,0,293.868,2723.84,6
201406,153,39264,0,291.793,2048,6
201406,154,30000,0,289.8,2560,6
201406,155,18688,0,289.735,2662.4,8
201406,156,28032,12288,288.2,3409.92,6
201406,157,29580,0,286.24,2560,6
201406,158,16160,32320,285.8,2662.4,8
201406,159,18176,0,281.797,2662.4,8
